SalePrice,id
133310.1590678629,2735
133304.9681008097,2736
119166.78372362847,2737
139316.89945473836,2738
156866.42735685786,2739
135132.7307849594,2740
146296.73894903166,2741
155227.09587998316,2742
160632.04766036823,2743
164071.17376760638,2744
140491.5399506112,2745
136802.51686067457,2746
153005.8793638393,2747
130076.09682451167,2748
128040.5245170679,2749
124554.44235620121,2750
134542.25167897576,2751
209270.65378455629,2752
145836.27209224913,2753
197307.3916862945,2754
139067.49941297196,2755
96231.45296831985,2756
73783.48138868938,2757
89718.50885382526,2758
165921.89763319088,2759
120520.91321951145,2760
140073.13252093294,2761
143714.83391131944,2762
187008.1657506445,2763
150189.1788854744,2764
291083.4408212192,2765
130950.12495498573,2766
87590.23085924031,2767
130176.70358734354,2768
131933.1382511144,2769
139981.70248698752,2770
103400.79781232182,2771
109542.29477685348,2772
164645.43956091016,2773
142717.90263647807,2774
114967.04469509733,2775
146486.3524424327,2776
146190.38353370092,2777
107835.91730976678,2778
125888.63088671296,2779
98714.290773285,2780
97863.03307574904,2781
99575.0985836835,2782
96586.90552584197,2783
120197.88796143928,2784
136818.51523936304,2785
66868.73210572243,2786
128924.65028401077,2787
74067.51582642659,2788
164058.94930313036,2789
96287.69662379623,2790
108807.87288674977,2791
54333.55014509791,2792
156916.57829695454,2793
100190.47401417402,2794
120399.75088686984,2795
98682.27700336529,2796
197824.17664701157,2797
107592.92594922063,2798
117019.96368363038,2799
71389.78124644447,2800
113313.84583186798,2801
125541.54732769581,2802
169115.38814040134,2803
127158.53663858902,2804
99203.43503696943,2805
83594.10619466405,2806
162427.964305844,2807
145009.0859072763,2808
129262.64868902562,2809
122367.95193510219,2810
160723.48900486805,2811
171473.1518502422,2812
158491.82401973958,2813
162645.69694729935,2814
95683.71278382649,2815
231606.39885996745,2816
156327.69648671578,2817
130845.19961690532,2818
172214.132428187,2819
136385.1874012847,2820
104418.05078750267,2821
196302.46294288686,2822
299901.69000263506,2823
162469.15159053516,2824
143011.63522519206,2825
129174.9313572396,2826
137969.85016577784,2827
217380.76661622195,2828
226286.30443902372,2829
222730.88871912082,2830
176485.11204114274,2831
236019.09204031943,2832
309389.03636000905,2833
224954.830477373,2834
229011.37319664008,2835
191184.68195771438,2836
160157.44022872497,2837
149213.420093278,2838
168632.96448961736,2839
205206.67774939924,2840
205808.68247326382,2841
233635.58136250923,2842
151058.53804954723,2843
182061.1993659456,2844
130305.03071016367,2845
209263.78248510053,2846
212449.94622858762,2847
218334.17658862183,2848
196946.6472446244,2849
275355.49575862754,2850
212547.69468824324,2851
238372.38381151823,2852
234991.94509675895,2853
135887.8189486229,2854
203299.43972182414,2855
200811.51988653938,2856
191359.6520361635,2857
209446.85848763044,2858
102819.57419604607,2859
119980.69727050085,2860
124784.0766851008,2861
185204.80315712918,2862
128849.37348929275,2863
235150.1753465341,2864
144106.84520630084,2865
141996.9990780528,2866
98399.32314275249,2867
94365.72177495947,2868
91769.578697049,2869
120224.41420418424,2870
85230.79019398607,2871
49938.43723966187,2872
95938.20888254674,2873
138604.22975758646,2874
113837.79021670243,2875
165681.70971354574,2876
147941.12427154402,2877
161371.36320696678,2878
134073.08794723047,2879
105734.28755854195,2880
141634.94509508225,2881
181091.4312556899,2882
194070.17192272158,2883
202357.00040348966,2884
187337.0769637388,2885
231153.97340876862,2886
102845.9827453834,2887
146663.30763828833,2888
60466.44822456796,2889
80305.00611471986,2890
137579.97722589702,2891
43535.0418683164,2892
73268.93498436271,2893
55640.978779714205,2894
338204.71027194,2895
275473.6272352659,2896
213660.0773885535,2897
153886.09048767362,2898
211670.05639551117,2899
160008.24278715064,2900
215929.6580895209,2901
185509.427139171,2902
323994.0948823294,2903
339627.3857311957,2904
84525.8396586899,2905
197268.30625690438,2906
115343.46976260463,2907
129634.57815722813,2908
159088.10712396598,2909
77113.71104187531,2910
83522.74053245134,2911
151915.24462797266,2912
83650.30684154897,2913
81015.93825135271,2914
89498.41785311657,2915
85791.77596556622,2916
169023.54808170168,2917
118942.41768702205,2918
228403.154570073,2919
